35,189,1,1,200,2019-04-10 08:52:48.369880
42,202,1,1,200,2019-04-10 08:54:00.847343
26,200,1,1,200,2019-04-10 08:55:18.150789
35,185,1,1,200,2019-04-10 08:56:28.068400
23,164,1,1,135,2019-04-10 08:57:41.860760
27,232,1,1,200,2019-04-10 08:58:55.210669
42,188,1,1,151,2019-04-10 09:00:02.588859
47,186,1,1,200,2019-04-10 09:01:10.091548
42,208,1,1,200,2019-04-10 09:02:16.487733
41,219,1,1,175,2019-04-10 09:03:24.766156
37,218,1,1,200,2019-04-10 09:04:33.356893
45,192,1,1,200,2019-04-10 09:05:42.872861
27,217,1,1,200,2019-04-10 09:06:57.382874
43,184,1,1,200,2019-04-10 09:08:05.177779
42,206,1,1,200,2019-04-10 09:09:14.300008
34,195,1,1,183,2019-04-10 09:10:20.265236
28,236,1,1,200,2019-04-10 09:11:30.487393
42,206,1,1,200,2019-04-10 09:12:52.803131
36,230,1,1,200,2019-04-10 09:14:03.001505
50,233,1,1,200,2019-04-10 09:15:12.875264
37,189,1,1,183,2019-04-10 09:16:18.737633
30,231,1,1,200,2019-04-10 09:17:26.647156
43,219,1,1,199,2019-04-10 09:18:38.506346
32,205,1,1,200,2019-04-10 09:19:46.555429
45,196,1,1,200,2019-04-10 09:20:56.511918
41,199,1,1,183,2019-04-10 09:22:10.996239
41,200,1,1,200,2019-04-10 09:23:34.157715
29,230,1,1,199,2019-04-10 09:24:44.051770
35,203,1,1,200,2019-04-10 09:25:56.418971
55,202,1,1,200,2019-04-10 09:27:10.693067
41,175,1,1,200,2019-04-10 09:28:27.829369
33,209,1,1,191,2019-04-10 09:29:36.536736
35,224,1,1,200,2019-04-10 09:30:53.099438
35,196,1,1,200,2019-04-10 09:32:10.904684
36,223,1,1,135,2019-04-10 09:33:23.133658
31,229,1,1,183,2019-04-10 09:34:30.941054
47,184,1,1,200,2019-04-10 09:35:38.566588
33,206,1,1,175,2019-04-10 09:36:57.824018
46,239,1,1,200,2019-04-10 09:38:19.026303
40,240,1,1,200,2019-04-10 09:39:26.541769
46,187,1,1,135,2019-04-10 09:40:35.906764
16,225,1,1,200,2019-04-10 09:41:40.238651
38,258,1,1,199,2019-04-10 09:43:01.151097
34,190,1,1,200,2019-04-10 09:44:15.708107
31,202,1,1,200,2019-04-10 09:45:24.028351
26,208,1,1,200,2019-04-10 09:46:28.376558
31,195,1,1,200,2019-04-10 09:47:40.005159
44,206,1,1,200,2019-04-10 09:48:52.099337
29,220,1,1,87,2019-04-10 09:49:59.664829
38,213,1,1,200,2019-04-10 09:51:13.681658
28,183,1,1,175,2019-04-10 09:52:21.662090
45,217,1,1,200,2019-04-10 09:53:29.387167
33,221,1,1,200,2019-04-10 09:54:35.838532
38,188,1,1,143,2019-04-10 09:55:42.941282
39,218,1,1,200,2019-04-10 09:56:57.174014
43,219,1,1,200,2019-04-10 09:58:08.728527
35,220,1,1,199,2019-04-10 09:59:24.733199
33,259,1,1,200,2019-04-10 10:00:48.555811
28,234,1,1,191,2019-04-10 10:02:03.656511
37,197,1,1,200,2019-04-10 10:03:15.958708
44,225,1,1,200,2019-04-10 10:04:32.996135
35,217,1,1,200,2019-04-10 10:05:48.187245
42,234,1,1,200,2019-04-10 10:07:03.857252
30,206,1,1,200,2019-04-10 10:08:17.055484
32,227,1,1,199,2019-04-10 10:09:37.156322
40,208,1,1,200,2019-04-10 10:10:52.170686
36,219,1,1,200,2019-04-10 10:12:06.109155
43,226,1,1,135,2019-04-10 10:13:15.402188
41,257,1,1,200,2019-04-10 10:14:30.407959
43,220,1,1,191,2019-04-10 10:15:51.701213
45,211,1,1,191,2019-04-10 10:17:05.859076
45,230,1,1,200,2019-04-10 10:18:16.494148
45,184,1,1,159,2019-04-10 10:19:33.865947
39,227,1,1,200,2019-04-10 10:20:51.827921
21,230,1,1,200,2019-04-10 10:22:06.793777
35,205,1,1,200,2019-04-10 10:23:19.063732
36,210,1,1,200,2019-04-10 10:24:34.263974
31,201,1,1,200,2019-04-10 10:25:49.286558
50,248,1,1,191,2019-04-10 10:27:05.306425
25,214,1,1,200,2019-04-10 10:28:12.950710
31,223,1,1,200,2019-04-10 10:29:18.099829
35,203,1,1,200,2019-04-10 10:30:35.702399
28,233,1,1,200,2019-04-10 10:31:55.911373
21,220,1,1,200,2019-04-10 10:33:06.241048
46,209,1,1,127,2019-04-10 10:34:15.840748
33,213,1,1,200,2019-04-10 10:35:29.709220
32,184,1,1,135,2019-04-10 10:36:50.766304
26,198,1,1,199,2019-04-10 10:38:02.260019
30,235,1,1,200,2019-04-10 10:39:15.804195
40,219,1,1,167,2019-04-10 10:40:30.171806
38,197,1,1,151,2019-04-10 10:41:43.201167
34,186,1,1,200,2019-04-10 10:42:55.922074
26,221,1,1,200,2019-04-10 10:44:11.014580
36,221,1,1,191,2019-04-10 10:45:28.200835
22,198,1,1,200,2019-04-10 10:46:42.375845
26,220,1,1,200,2019-04-10 10:47:52.502798
17,208,1,1,143,2019-04-10 10:49:03.144714
28,212,1,1,191,2019-04-10 10:50:23.171994
28,231,1,1,200,2019-04-10 10:51:39.075739
31,212,1,1,200,2019-04-10 10:52:49.099508
42,201,1,1,191,2019-04-10 10:53:59.490844
42,199,1,1,200,2019-04-10 10:55:14.705489
30,169,1,1,200,2019-04-10 10:56:36.733407
28,209,1,1,200,2019-04-10 10:57:46.210045
31,192,1,1,199,2019-04-10 10:58:55.688941
28,186,1,1,200,2019-04-10 10:59:59.732250
32,228,1,1,175,2019-04-10 11:01:13.733502
46,194,1,1,200,2019-04-10 11:02:27.994326
27,181,1,1,199,2019-04-10 11:03:42.392150
45,176,1,1,167,2019-04-10 11:04:55.135690
39,187,1,1,200,2019-04-10 11:06:10.161112
38,232,1,1,200,2019-04-10 11:07:21.849361
32,204,1,1,200,2019-04-10 11:08:37.094250
46,259,1,1,200,2019-04-10 11:09:47.173711
56,206,1,1,151,2019-04-10 11:11:01.262856
45,180,1,1,200,2019-04-10 11:12:11.872009
28,244,1,1,191,2019-04-10 11:13:22.680093
32,221,1,1,200,2019-04-10 11:14:40.413822
44,194,1,1,199,2019-04-10 11:15:55.998966
34,227,1,1,200,2019-04-10 11:17:05.576202
33,181,1,1,119,2019-04-10 11:18:17.200598
40,219,1,1,200,2019-04-10 11:19:34.580634
36,230,1,1,191,2019-04-10 11:20:45.945677
28,232,1,1,200,2019-04-10 11:21:55.489240
37,220,1,1,200,2019-04-10 11:23:03.848887
33,231,1,1,200,2019-04-10 11:24:07.879063
41,217,1,1,167,2019-04-10 11:25:18.272414
37,205,1,1,183,2019-04-10 11:26:26.410345
35,241,1,1,200,2019-04-10 11:27:42.037703
31,200,1,1,200,2019-04-10 11:28:48.065924
20,219,1,1,191,2019-04-10 11:29:54.718002
39,249,1,1,200,2019-04-10 11:31:05.309963
25,229,1,1,200,2019-04-10 11:32:15.880359
37,243,1,1,200,2019-04-10 11:33:32.434496
41,215,1,1,200,2019-04-10 11:34:50.789715
34,222,1,1,200,2019-04-10 11:35:58.370010
26,199,1,1,200,2019-04-10 11:37:03.518231
36,181,1,1,191,2019-04-10 11:38:09.385757
37,220,1,1,159,2019-04-10 11:39:16.936839
41,219,1,1,200,2019-04-10 11:40:24.349818
29,195,1,1,199,2019-04-10 11:41:38.799916
31,223,1,1,200,2019-04-10 11:43:01.294454
25,240,1,1,200,2019-04-10 11:44:22.355293
31,192,1,1,175,2019-04-10 11:45:33.467229
30,225,1,1,200,2019-04-10 11:46:44.931574
33,174,1,1,200,2019-04-10 11:47:59.778699
43,227,1,1,200,2019-04-10 11:49:15.357690
40,209,1,1,200,2019-04-10 11:50:24.357493
47,190,1,1,200,2019-04-10 11:51:40.740181
45,220,1,1,200,2019-04-10 11:52:56.198710
30,203,1,1,200,2019-04-10 11:54:12.892356
31,231,1,1,200,2019-04-10 11:55:22.086702
27,238,1,1,200,2019-04-10 11:56:34.188309
39,233,1,1,200,2019-04-10 11:57:52.135141
51,242,1,1,191,2019-04-10 11:59:07.415416
35,238,1,1,200,2019-04-10 12:00:18.459766
27,189,1,1,200,2019-04-10 12:01:27.026788
32,204,1,1,87,2019-04-10 12:02:40.976121
20,199,1,1,200,2019-04-10 12:03:59.774505
42,240,1,1,200,2019-04-10 12:05:07.864274
35,233,1,1,191,2019-04-10 12:06:15.785665
58,212,1,1,200,2019-04-10 12:07:25.668089
32,183,1,1,200,2019-04-10 12:08:42.464609
29,221,1,1,191,2019-04-10 12:09:53.344920
34,228,1,1,200,2019-04-10 12:11:08.360502
39,196,1,1,200,2019-04-10 12:12:22.541062
47,192,1,1,119,2019-04-10 12:13:29.548988
29,253,1,1,200,2019-04-10 12:14:37.302660
46,190,1,1,167,2019-04-10 12:15:43.152564
26,217,1,1,200,2019-04-10 12:16:46.964661
22,160,1,1,191,2019-04-10 12:17:53.703721
43,199,1,1,200,2019-04-10 12:19:03.096528
52,227,1,1,200,2019-04-10 12:20:20.804836
35,206,1,1,200,2019-04-10 12:21:32.531704
32,240,1,1,200,2019-04-10 12:22:46.713974
41,198,1,1,111,2019-04-10 12:23:53.523108
31,246,1,1,200,2019-04-10 12:24:59.852189
32,202,1,1,200,2019-04-10 12:26:07.394581
31,223,1,1,167,2019-04-10 12:27:26.523198
38,226,1,1,143,2019-04-10 12:28:34.544736
32,219,1,1,167,2019-04-10 12:29:48.756363
32,219,1,1,191,2019-04-10 12:31:02.365853
41,235,1,1,183,2019-04-10 12:32:23.030337
30,212,1,1,200,2019-04-10 12:33:33.433382
31,219,1,1,200,2019-04-10 12:34:49.867430
26,233,1,1,95,2019-04-10 12:36:00.226649
44,206,1,1,200,2019-04-10 12:37:11.935737
27,246,1,1,200,2019-04-10 12:38:23.533971
41,269,1,1,191,2019-04-10 12:39:39.084533
39,208,1,1,200,2019-04-10 12:40:56.192270
20,227,1,1,200,2019-04-10 12:42:04.991065
19,205,1,1,200,2019-04-10 12:43:11.619387
34,199,1,1,200,2019-04-10 12:44:20.574110
33,242,1,1,191,2019-04-10 12:45:31.149449
24,189,1,1,200,2019-04-10 12:46:37.676383
29,238,1,1,200,2019-04-10 12:47:43.729892
47,238,1,1,200,2019-04-10 12:48:53.221916
23,215,1,1,200,2019-04-10 12:50:07.234419
29,242,1,1,200,2019-04-10 12:51:16.019879
28,203,1,1,151,2019-04-10 12:52:23.578291
33,189,1,1,200,2019-04-10 12:53:31.819056
44,201,1,1,200,2019-04-10 12:54:42.242590
36,198,1,1,183,2019-04-10 12:55:50.905762
24,214,1,1,200,2019-04-10 12:57:01.126350
31,201,1,1,175,2019-04-10 12:58:05.269541
24,216,1,1,200,2019-04-10 12:59:16.187036
43,237,1,1,199,2019-04-10 13:00:31.511378
35,190,1,1,175,2019-04-10 13:01:45.185971
47,195,1,1,191,2019-04-10 13:03:05.048111
38,231,1,1,183,2019-04-10 13:04:14.184843
29,211,1,1,200,2019-04-10 13:05:20.448680
32,199,1,1,200,2019-04-10 13:06:32.276351
33,222,1,1,199,2019-04-10 13:07:48.344603
39,196,1,1,200,2019-04-10 13:08:57.102643
30,212,1,1,103,2019-04-10 13:10:02.415297
34,177,1,1,119,2019-04-10 13:11:10.519645
43,261,1,1,200,2019-04-10 13:12:25.964571
35,201,1,1,200,2019-04-10 13:13:45.784651
32,223,1,1,200,2019-04-10 13:14:56.714771
36,230,1,1,200,2019-04-10 13:16:13.260893
29,211,1,1,167,2019-04-10 13:17:30.834873
35,197,1,1,200,2019-04-10 13:18:55.054372
18,189,1,1,151,2019-04-10 13:20:03.230920
37,181,1,1,200,2019-04-10 13:21:08.436471
43,234,1,1,200,2019-04-10 13:22:19.953683
34,217,1,1,159,2019-04-10 13:23:39.050552
47,178,1,1,183,2019-04-10 13:24:51.745913
40,233,1,1,200,2019-04-10 13:26:09.243522
45,188,1,1,200,2019-04-10 13:27:32.867723
34,202,1,1,175,2019-04-10 13:28:41.170327
51,196,1,1,200,2019-04-10 13:29:48.989682
28,236,1,1,200,2019-04-10 13:30:58.682163
33,199,1,1,200,2019-04-10 13:32:19.810672
58,235,1,1,199,2019-04-10 13:33:38.033130
31,211,1,1,200,2019-04-10 13:34:46.846748
39,218,1,1,200,2019-04-10 13:35:53.938293
27,226,1,1,200,2019-04-10 13:37:02.241670
29,188,1,1,200,2019-04-10 13:38:25.634951
35,182,1,1,200,2019-04-10 13:39:32.842127
29,208,1,1,175,2019-04-10 13:40:39.331543
37,238,1,1,200,2019-04-10 13:41:43.481580
35,179,1,1,200,2019-04-10 13:42:53.983260
15,196,1,1,200,2019-04-10 13:44:02.499918
39,182,1,1,199,2019-04-10 13:45:10.157477
39,192,1,1,200,2019-04-10 13:46:17.767459
23,190,1,1,199,2019-04-10 13:47:25.902018
33,234,1,1,200,2019-04-10 13:48:38.797648
23,221,1,1,200,2019-04-10 13:49:44.779963
34,215,1,1,200,2019-04-10 13:50:50.227599
41,215,1,1,200,2019-04-10 13:51:59.488191
35,222,1,1,200,2019-04-10 13:53:06.748579
41,216,1,1,200,2019-04-10 13:54:20.781573
30,204,1,1,200,2019-04-10 13:55:32.033227
41,247,1,1,200,2019-04-10 13:56:40.190183
13,248,1,1,200,2019-04-10 13:57:45.999962
33,186,1,1,175,2019-04-10 13:58:51.948819
33,199,1,1,183,2019-04-10 13:59:59.975262
33,232,1,1,200,2019-04-10 14:01:17.035044
28,217,1,1,135,2019-04-10 14:02:25.530364
37,190,1,1,200,2019-04-10 14:03:40.564971
24,200,1,1,200,2019-04-10 14:04:55.385311
47,217,1,1,199,2019-04-10 14:06:06.218859
46,229,1,1,200,2019-04-10 14:07:13.312096
32,196,1,1,159,2019-04-10 14:08:28.687820
37,237,1,1,200,2019-04-10 14:09:43.231384
34,203,1,1,200,2019-04-10 14:10:58.876729
40,214,1,1,200,2019-04-10 14:12:10.838305
27,190,1,1,200,2019-04-10 14:13:18.413445
47,208,1,1,167,2019-04-10 14:14:25.934808
25,224,1,1,200,2019-04-10 14:15:36.885151
39,199,1,1,200,2019-04-10 14:16:46.685376
32,220,1,1,200,2019-04-10 14:17:53.129903
36,222,1,1,200,2019-04-10 14:18:58.400800
36,179,1,1,183,2019-04-10 14:20:17.632267
49,194,1,1,151,2019-04-10 14:21:27.232877
43,202,1,1,200,2019-04-10 14:22:35.369341
37,206,1,1,200,2019-04-10 14:23:39.357788
40,185,1,1,200,2019-04-10 14:24:49.123210
42,179,1,1,200,2019-04-10 14:25:57.781995
46,266,1,1,199,2019-04-10 14:27:07.084661
40,149,1,1,151,2019-04-10 14:28:22.795370
20,186,1,1,167,2019-04-10 14:29:35.980903
31,182,1,1,159,2019-04-10 14:30:48.689023
24,198,1,1,159,2019-04-10 14:32:00.272690
39,224,1,1,200,2019-04-10 14:33:13.765590
37,211,1,1,200,2019-04-10 14:34:30.727946
37,245,1,1,200,2019-04-10 14:35:40.761915
41,172,1,1,191,2019-04-10 14:36:54.496927
41,241,1,1,183,2019-04-10 14:37:59.456226
29,222,1,1,159,2019-04-10 14:39:06.411317
35,194,1,1,200,2019-04-10 14:40:15.201852
33,218,1,1,159,2019-04-10 14:41:21.369358
35,199,1,1,127,2019-04-10 14:42:28.587914
35,222,1,1,200,2019-04-10 14:43:43.176135
37,233,1,1,199,2019-04-10 14:44:51.061804
34,196,1,1,191,2019-04-10 14:45:57.569591
25,244,1,1,200,2019-04-10 14:47:04.887348
39,171,1,1,183,2019-04-10 14:48:14.390668
36,217,1,1,200,2019-04-10 14:49:23.851351
29,212,1,1,200,2019-04-10 14:50:31.028364
31,205,1,1,127,2019-04-10 14:51:37.220468
39,186,1,1,191,2019-04-10 14:52:45.522606
35,194,1,1,200,2019-04-10 14:53:52.288700
24,190,1,1,191,2019-04-10 14:55:00.475640
32,196,1,1,200,2019-04-10 14:56:21.153570
36,185,1,1,200,2019-04-10 14:57:36.131474
26,185,1,1,200,2019-04-10 14:58:46.787662
55,190,1,1,191,2019-04-10 15:00:04.514458
37,190,1,1,200,2019-04-10 15:01:21.644331
33,245,1,1,200,2019-04-10 15:02:39.284221
37,231,1,1,200,2019-04-10 15:03:53.962893
27,204,1,1,200,2019-04-10 15:05:11.400358
30,180,1,1,111,2019-04-10 15:06:23.723582
38,223,1,1,200,2019-04-10 15:07:32.914269
57,216,1,1,200,2019-04-10 15:08:43.167887
38,188,1,1,175,2019-04-10 15:09:57.699096
31,208,1,1,199,2019-04-10 15:11:06.506781
38,220,1,1,200,2019-04-10 15:12:23.415834
30,227,1,1,200,2019-04-10 15:13:31.675779
52,216,1,1,191,2019-04-10 15:14:42.042998
24,195,1,1,200,2019-04-10 15:15:48.312205
43,231,1,1,199,2019-04-10 15:17:08.997155
27,185,1,1,183,2019-04-10 15:18:19.418136
44,197,1,1,200,2019-04-10 15:19:12.840771
30,240,1,1,200,2019-04-10 15:20:03.448536
43,215,1,1,159,2019-04-10 15:21:00.421722
41,217,1,1,199,2019-04-10 15:21:47.451365
44,202,1,1,200,2019-04-10 15:22:35.549680
49,214,1,1,200,2019-04-10 15:23:29.513023
34,242,1,1,183,2019-04-10 15:24:24.995558
